video_path,fine_label,binary_label,best_frame_path,temporal_score,spatial_score
./input_old/0_real/05666___AaDO-RJpFzs.17_1.mp4,Real,Real,pre_output_old/train_img_list/05666___AaDO-RJpFzs.17_1.jpg,0.01447267085313797,
./input_old/1_fake/aigc/0986.mp4,AIGC,Fake,pre_output_old/train_img_list/0986.jpg,0.9779350161552429,
./input_old/1_fake/aigc/1538.mp4,AIGC,Fake,pre_output_old/train_img_list/1538.jpg,0.997208297252655,
./input_old/0_real/01415___39wd_XvDO-U.2_2.mp4,Real,Real,pre_output_old/train_img_list/01415___39wd_XvDO-U.2_2.jpg,0.0004127469437662512,
./input_old/1_fake/aigc/0469.mp4,AIGC,Fake,pre_output_old/train_img_list/0469.jpg,0.9975391626358032,
./input_old/0_real/01704___-VE7H4eNMWc.19_0.mp4,Real,Real,pre_output_old/train_img_list/01704___-VE7H4eNMWc.19_0.jpg,0.10117655247449875,
./input_old/1_fake/deepfake/id29_id23_0006.mp4,Deepfake,Fake,pre_output_old/train_img_list/id29_id23_0006.jpg,0.9909797310829163,
./input_old/0_real/00505___5DfvbR8OD28.11_6.mp4,Real,Real,pre_output_old/train_img_list/00505___5DfvbR8OD28.11_6.jpg,0.00981137901544571,
./input_old/0_real/02900___-hmt1YQ8XJs.16_1.mp4,Real,Real,pre_output_old/train_img_list/02900___-hmt1YQ8XJs.16_1.jpg,0.9900164008140564,
./input_old/1_fake/deepfake/id13_id10_0012.mp4,Deepfake,Fake,pre_output_old/train_img_list/id13_id10_0012.jpg,0.9965630173683167,
./input_old/1_fake/deepfake/id0_id2_0009.mp4,Deepfake,Fake,pre_output_old/train_img_list/id0_id2_0009.jpg,0.9962921142578125,
./input_old/0_real/00805___1uQF4Rf3QZo.32_0.mp4,Real,Real,pre_output_old/train_img_list/00805___1uQF4Rf3QZo.32_0.jpg,0.0006754526984877884,
./input_old/0_real/03955___47UmSu5zZ_s.13_2.mp4,Real,Real,pre_output_old/train_img_list/03955___47UmSu5zZ_s.13_2.jpg,0.00023268839868251234,
./input_old/1_fake/deepfake/id29_id20_0004.mp4,Deepfake,Fake,pre_output_old/train_img_list/id29_id20_0004.jpg,0.9968801736831665,
./input_old/1_fake/deepfake/id27_id22_0006.mp4,Deepfake,Fake,pre_output_old/train_img_list/id27_id22_0006.jpg,0.9999836683273315,
./input_old/0_real/00956___3MVSBlEWRH8.20_1.mp4,Real,Real,pre_output_old/train_img_list/00956___3MVSBlEWRH8.20_1.jpg,0.0003552497655618936,
./input_old/1_fake/deepfake/id34_id37_0008.mp4,Deepfake,Fake,pre_output_old/train_img_list/id34_id37_0008.jpg,0.9881729483604431,
./input_old/1_fake/aigc/1092.mp4,AIGC,Fake,pre_output_old/train_img_list/1092.jpg,0.9785882234573364,
./input_old/1_fake/deepfake/id30_id20_0000.mp4,Deepfake,Fake,pre_output_old/train_img_list/id30_id20_0000.jpg,0.9998026490211487,
./input_old/0_real/01607___1HlgT8k0I24.0_2.mp4,Real,Real,pre_output_old/train_img_list/01607___1HlgT8k0I24.0_2.jpg,0.2693367302417755,
./input_old/1_fake/aigc/1791.mp4,AIGC,Fake,pre_output_old/train_img_list/1791.jpg,0.969060480594635,
./input_old/1_fake/deepfake/id26_id37_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id26_id37_0002.jpg,0.9993935823440552,
./input_old/1_fake/deepfake/id31_id16_0006.mp4,Deepfake,Fake,pre_output_old/train_img_list/id31_id16_0006.jpg,0.9969527721405029,
./input_old/1_fake/deepfake/id20_id21_0008.mp4,Deepfake,Fake,pre_output_old/train_img_list/id20_id21_0008.jpg,0.9998996257781982,
./input_old/1_fake/deepfake/id16_id17_0005.mp4,Deepfake,Fake,pre_output_old/train_img_list/id16_id17_0005.jpg,0.9998244643211365,
./input_old/1_fake/deepfake/id26_id32_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id26_id32_0002.jpg,0.9996993541717529,
./input_old/1_fake/aigc/0672.mp4,AIGC,Fake,pre_output_old/train_img_list/0672.jpg,0.9593891501426697,
./input_old/0_real/03297___3iEVjQT9mVQ.18_0.mp4,Real,Real,pre_output_old/train_img_list/03297___3iEVjQT9mVQ.18_0.jpg,0.027551548555493355,
./input_old/1_fake/aigc/0771.mp4,AIGC,Fake,pre_output_old/train_img_list/0771.jpg,0.9467396140098572,
./input_old/0_real/04027___11RxT6RxQXo.11_0.mp4,Real,Real,pre_output_old/train_img_list/04027___11RxT6RxQXo.11_0.jpg,0.0028150693979114294,
./input_old/1_fake/aigc/1033.mp4,AIGC,Fake,pre_output_old/train_img_list/1033.jpg,0.8763726949691772,
./input_old/1_fake/deepfake/id2_id21_0005.mp4,Deepfake,Fake,pre_output_old/train_img_list/id2_id21_0005.jpg,0.9934074878692627,
./input_old/0_real/01653___-Xp6AZjNbfk.6_2.mp4,Real,Real,pre_output_old/train_img_list/01653___-Xp6AZjNbfk.6_2.jpg,0.0002554680686444044,
./input_old/1_fake/deepfake/id0_id20_0007.mp4,Deepfake,Fake,pre_output_old/train_img_list/id0_id20_0007.jpg,0.9962863922119141,
./input_old/1_fake/deepfake/id43_id47_0004.mp4,Deepfake,Fake,pre_output_old/train_img_list/id43_id47_0004.jpg,0.9971913695335388,
./input_old/0_real/02956___0MLzqSZwldw.2_6.mp4,Real,Real,pre_output_old/train_img_list/02956___0MLzqSZwldw.2_6.jpg,0.0073040807619690895,
./input_old/0_real/02950___5DQw1kyJOQA.23_0.mp4,Real,Real,pre_output_old/train_img_list/02950___5DQw1kyJOQA.23_0.jpg,0.07666517049074173,
./input_old/0_real/02299___46WlIvv5mTM.12_0.mp4,Real,Real,pre_output_old/train_img_list/02299___46WlIvv5mTM.12_0.jpg,0.1501012146472931,
./input_old/0_real/05835___9dQNVdxz3HY.1_6.mp4,Real,Real,pre_output_old/train_img_list/05835___9dQNVdxz3HY.1_6.jpg,0.0018360260874032974,
./input_old/1_fake/aigc/0030.mp4,AIGC,Fake,pre_output_old/train_img_list/0030.jpg,0.9832134246826172,
./input_old/1_fake/deepfake/id33_id30_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id33_id30_0001.jpg,0.9998778104782104,
./input_old/0_real/02823___3ErL9qgH0Kc.11_1.mp4,Real,Real,pre_output_old/train_img_list/02823___3ErL9qgH0Kc.11_1.jpg,0.04764745011925697,
./input_old/1_fake/deepfake/id37_id26_0003.mp4,Deepfake,Fake,pre_output_old/train_img_list/id37_id26_0003.jpg,0.9987075328826904,
./input_old/0_real/03007___-Yswix0C_rI.19_0.mp4,Real,Real,pre_output_old/train_img_list/03007___-Yswix0C_rI.19_0.jpg,0.00016059650806710124,
./input_old/1_fake/deepfake/id23_id28_0000.mp4,Deepfake,Fake,pre_output_old/train_img_list/id23_id28_0000.jpg,0.9993243217468262,
./input_old/1_fake/aigc/1399.mp4,AIGC,Fake,pre_output_old/train_img_list/1399.jpg,0.9933776259422302,
./input_old/0_real/02533___3u4l05rPKnI.1_0.mp4,Real,Real,pre_output_old/train_img_list/02533___3u4l05rPKnI.1_0.jpg,0.004466157406568527,
./input_old/0_real/02878___4z5F4IKHG8A.4_0.mp4,Real,Real,pre_output_old/train_img_list/02878___4z5F4IKHG8A.4_0.jpg,0.000404044461902231,
./input_old/1_fake/deepfake/id30_id29_0005.mp4,Deepfake,Fake,pre_output_old/train_img_list/id30_id29_0005.jpg,0.9997565150260925,
./input_old/0_real/00944___1r2-WRBCoXg.24_0.mp4,Real,Real,pre_output_old/train_img_list/00944___1r2-WRBCoXg.24_0.jpg,0.0006104541243985295,
./input_old/1_fake/deepfake/id16_id9_0010.mp4,Deepfake,Fake,pre_output_old/train_img_list/id16_id9_0010.jpg,0.9984934329986572,
./input_old/1_fake/aigc/0433.mp4,AIGC,Fake,pre_output_old/train_img_list/0433.jpg,0.9675865769386292,
./input_old/1_fake/deepfake/id2_id23_0000.mp4,Deepfake,Fake,pre_output_old/train_img_list/id2_id23_0000.jpg,0.9996761083602905,
./input_old/0_real/01615___4wY5S3pfPis.0_0.mp4,Real,Real,pre_output_old/train_img_list/01615___4wY5S3pfPis.0_0.jpg,0.24410498142242432,
./input_old/0_real/01304___0hNbRd78jOE.13_4.mp4,Real,Real,pre_output_old/train_img_list/01304___0hNbRd78jOE.13_4.jpg,0.1515500843524933,
./input_old/0_real/00699___1sSUXvodIzQ.7_2.mp4,Real,Real,pre_output_old/train_img_list/00699___1sSUXvodIzQ.7_2.jpg,0.00035864871460944414,
./input_old/1_fake/deepfake/id37_id32_0003.mp4,Deepfake,Fake,pre_output_old/train_img_list/id37_id32_0003.jpg,0.9976307153701782,
./input_old/0_real/05123___8Om4gZXYuOk.14_0.mp4,Real,Real,pre_output_old/train_img_list/05123___8Om4gZXYuOk.14_0.jpg,0.0004141236422583461,
./input_old/0_real/01143___4sBWabjW358.2_4.mp4,Real,Real,pre_output_old/train_img_list/01143___4sBWabjW358.2_4.jpg,0.0008453392656520009,
./input_old/1_fake/aigc/0722.mp4,AIGC,Fake,pre_output_old/train_img_list/0722.jpg,0.9987564086914062,
./input_old/1_fake/deepfake/id30_id6_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id30_id6_0001.jpg,0.9996904134750366,
./input_old/0_real/05578___9wVoOninS28.11_0.mp4,Real,Real,pre_output_old/train_img_list/05578___9wVoOninS28.11_0.jpg,0.06995975971221924,
./input_old/1_fake/aigc/0120.mp4,AIGC,Fake,pre_output_old/train_img_list/0120.jpg,0.9129210710525513,
./input_old/0_real/01904___-4TL1ECxSOI.1_5.mp4,Real,Real,pre_output_old/train_img_list/01904___-4TL1ECxSOI.1_5.jpg,0.15611951053142548,
./input_old/0_real/03049___4-IT8CSCDZQ.10_5.mp4,Real,Real,pre_output_old/train_img_list/03049___4-IT8CSCDZQ.10_5.jpg,0.029377248138189316,
./input_old/0_real/00868___16tCUpiZ_s8.4_1.mp4,Real,Real,pre_output_old/train_img_list/00868___16tCUpiZ_s8.4_1.jpg,0.015550903044641018,
./input_old/1_fake/deepfake/id23_id29_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id23_id29_0002.jpg,0.9980831146240234,
./input_old/1_fake/aigc/1961.mp4,AIGC,Fake,pre_output_old/train_img_list/1961.jpg,0.9713209271430969,
./input_old/0_real/00927___-EEfDe3ON1A.0_0.mp4,Real,Real,pre_output_old/train_img_list/00927___-EEfDe3ON1A.0_0.jpg,0.0013617021031677723,
./input_old/1_fake/aigc/0016.mp4,AIGC,Fake,pre_output_old/train_img_list/0016.jpg,0.5405529141426086,
./input_old/1_fake/deepfake/id33_id23_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id33_id23_0002.jpg,0.9995286464691162,
./input_old/0_real/03021___-JtWR7Cmy84.27_0.mp4,Real,Real,pre_output_old/train_img_list/03021___-JtWR7Cmy84.27_0.jpg,0.001335697714239359,
./input_old/0_real/01689___1ubksiMvCvg.14_3.mp4,Real,Real,pre_output_old/train_img_list/01689___1ubksiMvCvg.14_3.jpg,0.006704317405819893,
./input_old/1_fake/aigc/1209.mp4,AIGC,Fake,pre_output_old/train_img_list/1209.jpg,0.47057637572288513,
./input_old/1_fake/deepfake/id38_id31_0008.mp4,Deepfake,Fake,pre_output_old/train_img_list/id38_id31_0008.jpg,0.9997491240501404,
./input_old/0_real/04993___6hS5cwH3TMo.11_0.mp4,Real,Real,pre_output_old/train_img_list/04993___6hS5cwH3TMo.11_0.jpg,0.0012005347525700927,
./input_old/1_fake/aigc/1306.mp4,AIGC,Fake,pre_output_old/train_img_list/1306.jpg,0.7415485382080078,
./input_old/0_real/04104___2UHx2iQ3Vjc.4_0.mp4,Real,Real,pre_output_old/train_img_list/04104___2UHx2iQ3Vjc.4_0.jpg,0.01255851425230503,
./input_old/1_fake/deepfake/id24_id26_0003.mp4,Deepfake,Fake,pre_output_old/train_img_list/id24_id26_0003.jpg,0.997305154800415,
./input_old/0_real/02530___1qHd_pl7pbE.2_4.mp4,Real,Real,pre_output_old/train_img_list/02530___1qHd_pl7pbE.2_4.jpg,0.02419663593173027,
./input_old/1_fake/aigc/1629.mp4,AIGC,Fake,pre_output_old/train_img_list/1629.jpg,0.9958694577217102,
./input_old/1_fake/aigc/1930.mp4,AIGC,Fake,pre_output_old/train_img_list/1930.jpg,0.1559704840183258,
./input_old/1_fake/deepfake/id16_id3_0006.mp4,Deepfake,Fake,pre_output_old/train_img_list/id16_id3_0006.jpg,0.9896785020828247,
./input_old/0_real/04838___6_C8izTMokI.0_1.mp4,Real,Real,pre_output_old/train_img_list/04838___6_C8izTMokI.0_1.jpg,0.3378410041332245,
./input_old/1_fake/deepfake/id21_id24_0000.mp4,Deepfake,Fake,pre_output_old/train_img_list/id21_id24_0000.jpg,0.9987468719482422,
./input_old/0_real/00939___1JbXAg-j5ys.10_0.mp4,Real,Real,pre_output_old/train_img_list/00939___1JbXAg-j5ys.10_0.jpg,0.0012596257729455829,
./input_old/1_fake/aigc/0695.mp4,AIGC,Fake,pre_output_old/train_img_list/0695.jpg,0.8647181987762451,
./input_old/0_real/04882___6pSCqmjTCAA.2_1.mp4,Real,Real,pre_output_old/train_img_list/04882___6pSCqmjTCAA.2_1.jpg,0.9603403806686401,
./input_old/1_fake/aigc/1888.mp4,AIGC,Fake,pre_output_old/train_img_list/1888.jpg,0.9420691728591919,
./input_old/0_real/05667___8sCW0A7PJbE.16_0.mp4,Real,Real,pre_output_old/train_img_list/05667___8sCW0A7PJbE.16_0.jpg,0.014903410337865353,
./input_old/0_real/00454___-xeiJBXFcS8.5_0.mp4,Real,Real,pre_output_old/train_img_list/00454___-xeiJBXFcS8.5_0.jpg,0.00020603883604053408,
./input_old/1_fake/deepfake/id31_id16_0000.mp4,Deepfake,Fake,pre_output_old/train_img_list/id31_id16_0000.jpg,0.9991704225540161,
./input_old/1_fake/aigc/1194.mp4,AIGC,Fake,pre_output_old/train_img_list/1194.jpg,0.9992656111717224,
./input_old/1_fake/aigc/1454.mp4,AIGC,Fake,pre_output_old/train_img_list/1454.jpg,0.9997504353523254,
./input_old/0_real/00941___-kid3pnT7t0.0_3.mp4,Real,Real,pre_output_old/train_img_list/00941___-kid3pnT7t0.0_3.jpg,0.007979022338986397,
./input_old/0_real/02713___07HdKorSXiE.20_2.mp4,Real,Real,pre_output_old/train_img_list/02713___07HdKorSXiE.20_2.jpg,0.200111523270607,
./input_old/1_fake/deepfake/id21_id33_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id21_id33_0001.jpg,0.9987258315086365,
./input_old/0_real/04977___9AsEgxId5Z4.6_2.mp4,Real,Real,pre_output_old/train_img_list/04977___9AsEgxId5Z4.6_2.jpg,0.0017649292713031173,
./input_old/0_real/00717___39w42wTYULA.22_0.mp4,Real,Real,pre_output_old/train_img_list/00717___39w42wTYULA.22_0.jpg,0.013191630132496357,
./input_old/1_fake/deepfake/id28_id19_0006.mp4,Deepfake,Fake,pre_output_old/train_img_list/id28_id19_0006.jpg,0.9984490871429443,
./input_old/1_fake/deepfake/id32_id37_0004.mp4,Deepfake,Fake,pre_output_old/train_img_list/id32_id37_0004.jpg,0.9987196922302246,
./input_old/1_fake/deepfake/id25_id22_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id25_id22_0002.jpg,0.9989707469940186,
./input_old/0_real/04582___3Iv8_Gr5-iM.15_0.mp4,Real,Real,pre_output_old/train_img_list/04582___3Iv8_Gr5-iM.15_0.jpg,0.0002256421430502087,
./input_old/1_fake/deepfake/id20_id3_0004.mp4,Deepfake,Fake,pre_output_old/train_img_list/id20_id3_0004.jpg,0.9835585951805115,
./input_old/1_fake/deepfake/id39_id43_0007.mp4,Deepfake,Fake,pre_output_old/train_img_list/id39_id43_0007.jpg,0.9691305756568909,
./input_old/0_real/03685___-LmZrSbpJAo.24_0.mp4,Real,Real,pre_output_old/train_img_list/03685___-LmZrSbpJAo.24_0.jpg,0.0002565053291618824,
./input_old/0_real/01861___--Cu3CJVCVg.11_1.mp4,Real,Real,pre_output_old/train_img_list/01861___--Cu3CJVCVg.11_1.jpg,0.06433790177106857,
./input_old/1_fake/aigc/1140.mp4,AIGC,Fake,pre_output_old/train_img_list/1140.jpg,0.9331992268562317,
./input_old/1_fake/aigc/0109.mp4,AIGC,Fake,pre_output_old/train_img_list/0109.jpg,0.9952797889709473,
./input_old/1_fake/deepfake/id20_id0_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id20_id0_0002.jpg,0.9987090826034546,
./input_old/0_real/03057___1xLKJgy1OUo.3_0.mp4,Real,Real,pre_output_old/train_img_list/03057___1xLKJgy1OUo.3_0.jpg,0.010716764256358147,
./input_old/0_real/01830___4XjkN8bcPrU.11_1.mp4,Real,Real,pre_output_old/train_img_list/01830___4XjkN8bcPrU.11_1.jpg,0.0020648599602282047,
./input_old/0_real/05427___9UL3MuMuW1E.12_2.mp4,Real,Real,pre_output_old/train_img_list/05427___9UL3MuMuW1E.12_2.jpg,0.0012882455484941602,
./input_old/0_real/00954___49Y2yMEynHs.11_1.mp4,Real,Real,pre_output_old/train_img_list/00954___49Y2yMEynHs.11_1.jpg,0.008984902873635292,
./input_old/1_fake/deepfake/id43_id45_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id43_id45_0002.jpg,0.9701808094978333,
./input_old/0_real/00012___5LNAtp4S61s.10_1.mp4,Real,Real,pre_output_old/train_img_list/00012___5LNAtp4S61s.10_1.jpg,0.0002831092569977045,
./input_old/0_real/03512___39EZdkM1a7s.15_1.mp4,Real,Real,pre_output_old/train_img_list/03512___39EZdkM1a7s.15_1.jpg,0.00027577689616009593,
./input_old/0_real/04964___6fw0H-1U7h8.15_0.mp4,Real,Real,pre_output_old/train_img_list/04964___6fw0H-1U7h8.15_0.jpg,1.4744576219527517e-05,
./input_old/0_real/05311___6sm1dIpdF_0.0_5.mp4,Real,Real,pre_output_old/train_img_list/05311___6sm1dIpdF_0.0_5.jpg,0.07947281748056412,
./input_old/1_fake/deepfake/id38_id28_0007.mp4,Deepfake,Fake,pre_output_old/train_img_list/id38_id28_0007.jpg,0.9994100332260132,
./input_old/1_fake/aigc/0199.mp4,AIGC,Fake,pre_output_old/train_img_list/0199.jpg,0.8455235362052917,
./input_old/0_real/00654___27Gjx0woMLc.25_0.mp4,Real,Real,pre_output_old/train_img_list/00654___27Gjx0woMLc.25_0.jpg,0.0013610271271318197,
./input_old/1_fake/deepfake/id28_id21_0005.mp4,Deepfake,Fake,pre_output_old/train_img_list/id28_id21_0005.jpg,0.9822885990142822,
./input_old/1_fake/deepfake/id25_id28_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id25_id28_0002.jpg,0.9996519088745117,
./input_old/0_real/04158___1uJYmtTaXbs.11_1.mp4,Real,Real,pre_output_old/train_img_list/04158___1uJYmtTaXbs.11_1.jpg,0.01402299664914608,
./input_old/1_fake/deepfake/id38_id31_0006.mp4,Deepfake,Fake,pre_output_old/train_img_list/id38_id31_0006.jpg,0.9980995059013367,
./input_old/0_real/02223___0Y41MI5hRSY.7_1.mp4,Real,Real,pre_output_old/train_img_list/02223___0Y41MI5hRSY.7_1.jpg,0.21702000498771667,
./input_old/1_fake/deepfake/id21_id9_0009.mp4,Deepfake,Fake,pre_output_old/train_img_list/id21_id9_0009.jpg,0.9995081424713135,
./input_old/1_fake/aigc/1765.mp4,AIGC,Fake,pre_output_old/train_img_list/1765.jpg,0.38711628317832947,
./input_old/0_real/01091___3x391zFaC-E.13_3.mp4,Real,Real,pre_output_old/train_img_list/01091___3x391zFaC-E.13_3.jpg,0.00032816664315760136,
./input_old/1_fake/aigc/1455.mp4,AIGC,Fake,pre_output_old/train_img_list/1455.jpg,0.9832043647766113,
./input_old/1_fake/aigc/1633.mp4,AIGC,Fake,pre_output_old/train_img_list/1633.jpg,0.9947280287742615,
./input_old/1_fake/aigc/0232.mp4,AIGC,Fake,pre_output_old/train_img_list/0232.jpg,0.9835807681083679,
./input_old/1_fake/aigc/1671.mp4,AIGC,Fake,pre_output_old/train_img_list/1671.jpg,0.9015831351280212,
./input_old/0_real/04431___2-5_XVrB3HQ.1_0.mp4,Real,Real,pre_output_old/train_img_list/04431___2-5_XVrB3HQ.1_0.jpg,0.0006361075793392956,
./input_old/0_real/02059___-0YX5ahBCq0.14_2.mp4,Real,Real,pre_output_old/train_img_list/02059___-0YX5ahBCq0.14_2.jpg,0.0006537277367897332,
./input_old/1_fake/aigc/1974.mp4,AIGC,Fake,pre_output_old/train_img_list/1974.jpg,0.18495698273181915,
./input_old/1_fake/aigc/0763.mp4,AIGC,Fake,pre_output_old/train_img_list/0763.jpg,0.9793843626976013,
./input_old/0_real/02981___2VKefhHjKO8.2_0.mp4,Real,Real,pre_output_old/train_img_list/02981___2VKefhHjKO8.2_0.jpg,0.010811403393745422,
./input_old/0_real/04857___7y7fkvrY6Bs.19_0.mp4,Real,Real,pre_output_old/train_img_list/04857___7y7fkvrY6Bs.19_0.jpg,0.0006165839149616659,
./input_old/0_real/01968___-vQYpn1WM-c.1_1.mp4,Real,Real,pre_output_old/train_img_list/01968___-vQYpn1WM-c.1_1.jpg,0.00015161768533289433,
./input_old/0_real/06108___6dIRpPPckiw.2_2.mp4,Real,Real,pre_output_old/train_img_list/06108___6dIRpPPckiw.2_2.jpg,0.00451657036319375,
./input_old/0_real/04963___Bfy_u1Cz180.0_0.mp4,Real,Real,pre_output_old/train_img_list/04963___Bfy_u1Cz180.0_0.jpg,0.04509541764855385,
./input_old/0_real/00920___3hqC6U5rYOQ.1_1.mp4,Real,Real,pre_output_old/train_img_list/00920___3hqC6U5rYOQ.1_1.jpg,0.12514643371105194,
./input_old/1_fake/deepfake/id29_id34_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id29_id34_0001.jpg,0.9986218214035034,
./input_old/0_real/04125___5H0uprnKqd4.10_1.mp4,Real,Real,pre_output_old/train_img_list/04125___5H0uprnKqd4.10_1.jpg,0.0064048501662909985,
./input_old/1_fake/deepfake/id37_id16_0000.mp4,Deepfake,Fake,pre_output_old/train_img_list/id37_id16_0000.jpg,0.9952654838562012,
./input_old/1_fake/deepfake/id30_id4_0008.mp4,Deepfake,Fake,pre_output_old/train_img_list/id30_id4_0008.jpg,0.9992000460624695,
./input_old/0_real/03198___24KUUOvs4po.4_0.mp4,Real,Real,pre_output_old/train_img_list/03198___24KUUOvs4po.4_0.jpg,0.0023708301596343517,
./input_old/1_fake/deepfake/id21_id23_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id21_id23_0002.jpg,0.9982800483703613,
./input_old/1_fake/deepfake/id37_id2_0007.mp4,Deepfake,Fake,pre_output_old/train_img_list/id37_id2_0007.jpg,0.9896038770675659,
./input_old/0_real/05181___5S2_Plu0e2M.14_4.mp4,Real,Real,pre_output_old/train_img_list/05181___5S2_Plu0e2M.14_4.jpg,0.5832529664039612,
./input_old/1_fake/deepfake/id23_id16_0002.mp4,Deepfake,Fake,pre_output_old/train_img_list/id23_id16_0002.jpg,0.9990764856338501,
./input_old/1_fake/deepfake/id3_id6_0008.mp4,Deepfake,Fake,pre_output_old/train_img_list/id3_id6_0008.jpg,0.999382734298706,
./input_old/1_fake/deepfake/id31_id35_0005.mp4,Deepfake,Fake,pre_output_old/train_img_list/id31_id35_0005.jpg,0.9998905658721924,
./input_old/1_fake/deepfake/id33_id34_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id33_id34_0001.jpg,0.9997461438179016,
./input_old/1_fake/deepfake/id2_id1_0005.mp4,Deepfake,Fake,pre_output_old/train_img_list/id2_id1_0005.jpg,0.9997584223747253,
./input_old/0_real/05836___8JBWRKEAjWI.13_1.mp4,Real,Real,pre_output_old/train_img_list/05836___8JBWRKEAjWI.13_1.jpg,0.17688924074172974,
./input_old/0_real/06000___BlN4K60Ioqs.0_0.mp4,Real,Real,pre_output_old/train_img_list/06000___BlN4K60Ioqs.0_0.jpg,0.6407719254493713,
./input_old/1_fake/deepfake/id21_id2_0005.mp4,Deepfake,Fake,pre_output_old/train_img_list/id21_id2_0005.jpg,0.99953293800354,
./input_old/0_real/01631___0L7NL4GJwl4.11_0.mp4,Real,Real,pre_output_old/train_img_list/01631___0L7NL4GJwl4.11_0.jpg,0.012166261672973633,
./input_old/1_fake/deepfake/id29_id20_0000.mp4,Deepfake,Fake,pre_output_old/train_img_list/id29_id20_0000.jpg,0.9998900890350342,
./input_old/1_fake/deepfake/id38_id34_0000.mp4,Deepfake,Fake,pre_output_old/train_img_list/id38_id34_0000.jpg,0.9979231953620911,
./input_old/0_real/01691___281ViNC6HgE.11_4.mp4,Real,Real,pre_output_old/train_img_list/01691___281ViNC6HgE.11_4.jpg,0.060451339930295944,
./input_old/1_fake/aigc/1879.mp4,AIGC,Fake,pre_output_old/train_img_list/1879.jpg,0.9973540306091309,
./input_old/1_fake/deepfake/id16_id37_0006.mp4,Deepfake,Fake,pre_output_old/train_img_list/id16_id37_0006.jpg,0.9951905012130737,
./input_old/0_real/05046___61t5mt9XunM.0_4.mp4,Real,Real,pre_output_old/train_img_list/05046___61t5mt9XunM.0_4.jpg,0.6761050224304199,
./input_old/1_fake/aigc/0494.mp4,AIGC,Fake,pre_output_old/train_img_list/0494.jpg,0.9551642537117004,
./input_old/1_fake/deepfake/id19_id28_0007.mp4,Deepfake,Fake,pre_output_old/train_img_list/id19_id28_0007.jpg,0.9984142780303955,
./input_old/0_real/00914___0-XyNR450jY.4_2.mp4,Real,Real,pre_output_old/train_img_list/00914___0-XyNR450jY.4_2.jpg,0.056512102484703064,
./input_old/1_fake/deepfake/id28_id16_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id28_id16_0001.jpg,0.9939478635787964,
./input_old/1_fake/deepfake/id0_id23_0007.mp4,Deepfake,Fake,pre_output_old/train_img_list/id0_id23_0007.jpg,0.9911221265792847,
./input_old/0_real/02097___-W07xOx3ut8.4_0.mp4,Real,Real,pre_output_old/train_img_list/02097___-W07xOx3ut8.4_0.jpg,0.015918442979454994,
./input_old/0_real/04513___3kW0dv5KGso.0_0.mp4,Real,Real,pre_output_old/train_img_list/04513___3kW0dv5KGso.0_0.jpg,0.002589789219200611,
./input_old/0_real/04164___24ODVeoBYMQ.0_3.mp4,Real,Real,pre_output_old/train_img_list/04164___24ODVeoBYMQ.0_3.jpg,0.8290937542915344,
./input_old/0_real/04426___11FwtvsfwIo.4_6.mp4,Real,Real,pre_output_old/train_img_list/04426___11FwtvsfwIo.4_6.jpg,0.01618465594947338,
./input_old/1_fake/aigc/1423.mp4,AIGC,Fake,pre_output_old/train_img_list/1423.jpg,0.9836878776550293,
./input_old/0_real/00606___2k8Wh7cr610.11_0.mp4,Real,Real,pre_output_old/train_img_list/00606___2k8Wh7cr610.11_0.jpg,0.0004615519428625703,
./input_old/1_fake/aigc/0883.mp4,AIGC,Fake,pre_output_old/train_img_list/0883.jpg,0.9736624360084534,
./input_old/1_fake/deepfake/id10_id11_0001.mp4,Deepfake,Fake,pre_output_old/train_img_list/id10_id11_0001.jpg,0.857446014881134,
./input_old/1_fake/aigc/0048.mp4,AIGC,Fake,pre_output_old/train_img_list/0048.jpg,0.7967513799667358,
./input_old/0_real/06184___9LKBbEPyS84.10_0.mp4,Real,Real,pre_output_old/train_img_list/06184___9LKBbEPyS84.10_0.jpg,5.894635251024738e-05,
./input_old/0_real/01970___-W2HcA1Q4xU.11_0.mp4,Real,Real,pre_output_old/train_img_list/01970___-W2HcA1Q4xU.11_0.jpg,0.03550276905298233,
./input_old/1_fake/aigc/0253.mp4,AIGC,Fake,pre_output_old/train_img_list/0253.jpg,0.9996590614318848,
./input_old/1_fake/aigc/1050.mp4,AIGC,Fake,pre_output_old/train_img_list/1050.jpg,0.995855987071991,
